time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,roll,pitch,yaw,roll_dot,pitch_dot,yaw_dot,roll_ddot,pitch_ddot,yaw_ddot,quat_w,quat_x,quat_y,quat_z,quat_dot_w,quat_dot_x,quat_dot_y,quat_dot_z
8.15,7.05904818772057,0,-3.6883285779608,6.6218083916504,0,0.48190750997759,5.96448287593612,0,0.395605929634848,0,0,0,0,0,0,0,0,1.07863845223585e-17,0,0,0,0,0,0,0,0
8.16,7.12556439470872,0,-3.68348973037801,6.68142251061784,0,0.485861200630412,5.95818536190096,0,0.395122335914188,0,0,0,0,0,0,0,0,1.24008905223915e-17,0,0,0,0,0,0,0,0
8.17,7.19267641238012,0,-3.67861137106074,6.74096895766312,0,0.489809757045266,5.9509454515251,0,0.394578845065126,0,0,0,0,0,0,0,0,1.4020118756895e-17,0,0,0,0,0,0,0,0
8.18,7.2603835165881,0,-3.67369355437018,6.8004382161748,0,0.49375257304358,5.94274446959954,0,0.393974005782782,0,0,0,0,0,0,0,0,1.56455885983113e-17,0,0,0,0,0,0,0,0
8.19,7.3286848870715,0,-3.66873634080285,6.85982057838457,0,0.497689027635949,5.93356285629012,0,0.393306306968463,0,0,0,0,0,0,0,0,1.7278816015849e-17,0,0,0,0,0,0,0,0
8.2,7.39757960549843,0,-3.66373979714172,6.91910613641073,0,0.501618484417101,5.92338014506304,0,0.392574176311875,0,0,0,0,0,0,0,0,1.89213142489143e-17,0,0,0,0,0,0,0,0
8.21,7.46706665341949,0,-3.65870399661349,6.97828477308073,0,0.505540290946696,5.91217494061052,0,0.391775978873321,0,0,0,0,0,0,0,0,2.05745945047533e-17,0,0,0,0,0,0,0,0
8.22,7.53714491012803,0,-3.65362901905206,7.03734615253312,0,0.509453778115945,5.89992489677644,0,0.390910015665915,0,0,0,0,0,0,0,0,2.22401666810875e-17,0,0,0,0,0,0,0,0
8.23,7.60781315042532,0,-3.64851495106846,7.09627971059861,0,0.513358259500043,5.88660669448193,0,0.389974522237781,0,0,0,0,0,0,0,0,2.39195401146437e-17,0,0,0,0,0,0,0,0
8.24,7.67907004228856,0,-3.64336188622728,7.15507464496064,0,0.517253030696438,5.87219601965102,0,0.388967667254265,0,0,0,0,0,0,0,0,2.56142243566212e-17,0,0,0,0,0,0,0,0
8.25,7.75091414443916,0,-3.63816992522986,7.21371990509482,0,0.521137368648907,5.85666754113623,0,0.387887551080136,0,0,0,0,0,0,0,0,2.73257299762486e-17,0,0,0,0,0,0,0,0
8.26,7.82334390380954,0,-3.63293917610422,7.27220418198802,0,0.525010530957464,5.83999488864422,0,0.386732204361797,0,0,0,0,0,0,0,0,2.90555693937395e-17,0,0,0,0,0,0,0,0
8.27,7.89635765290585,0,-3.62766975440204,7.33051589763643,0,0.528871755174091,5.82215063066139,0,0.385499586609485,0,0,0,0,0,0,0,0,3.08052577440664e-17,0,0,0,0,0,0,0,0
8.28,7.96995360706468,0,-3.62236178340271,7.38864319432306,0,0.532720258084281,5.80310625237951,0,0.384187584779484,0,0,0,0,0,0,0,0,3.2576313773122e-17,0,0,0,0,0,0,0,0
8.29,8.04412986160139,0,-3.61701539432462,7.44657392367437,0,0.536555234974413,5.78283213362135,0,0.382794011856324,0,0,0,0,0,0,0,0,3.43702607679745e-17,0,0,0,0,0,0,0,0
8.3,8.11888438884787,0,-3.61163072654393,7.50429563549622,0,0.540375858884947,5.7612975267663,0,0.381316605434993,0,0,0,0,0,0,0,0,3.61886275230631e-17,0,0,0,0,0,0,0,0
8.31,8.19421503507765,0,-3.60620792782076,7.5617955663891,0,0.544181279849437,5.73847053467596,0,0.37975302630314,0,0,0,0,0,0,0,0,3.80329493443379e-17,0,0,0,0,0,0,0,0
8.32,8.27011951731591,0,-3.60074715453319,7.61906062814248,0,0.547970624119366,5.71431808861982,0,0.378100857023281,0,0,0,0,0,0,0,0,3.99047690934906e-17,0,0,0,0,0,0,0,0
8.33,8.34659542003261,0,-3.59524857191894,7.6760773959087,0,0.551742993374814,5.6888059262008,0,0.376357600515004,0,0,0,0,0,0,0,0,4.18056382746031e-17,0,0,0,0,0,0,0,0
8.34,8.4236401917158,0,-3.58971235432515,7.73283209615571,0,0.555497463920932,5.66189856928099,0,0.37452067863718,0,0,0,0,0,0,0,0,4.37371181656862e-17,0,0,0,0,0,0,0,0
8.35,8.50125114132387,0,-3.58413868546617,7.78931059439946,0,0.559233085870249,5.63355930190713,0,0.372587430770163,0,0,0,0,0,0,0,0,4.57007809977859e-17,0,0,0,0,0,0,0,0
8.36,8.5794254346136,0,-3.57852775868968,7.8454983827153,0,0.562948882310797,5.60375014823635,0,0.370555112397998,0,0,0,0,0,0,0,0,4.76982111844984e-17,0,0,0,0,0,0,0,0
8.37,8.6581600903425,0,-3.57287977725107,7.90138056702873,0,0.566643848460062,5.57243185046171,0,0.368420893690631,0,0,0,0,0,0,0,0,4.973100660495e-17,0,0,0,0,0,0,0,0
8.38,8.73745197634278,0,-3.56719495459653,7.95694185418538,0,0.570316950804747,5.53956384673789,0,0.366181858086108,0,0,0,0,0,0,0,0,5.18007799434991e-17,0,0,0,0,0,0,0,0
8.39,8.81729780546502,0,-3.56147351465467,8.01216653880026,0,0.573967126226373,5.50510424910676,0,0.363835000872787,0,0,0,0,0,0,0,0,5.39091600896468e-17,0,0,0,0,0,0,0,0
8.4,8.89769413138917,0,-3.55571569213697,8.06703848988626,0,0.577593281112686,5.46900982142299,0,0.361377227771539,0,0,0,0,0,0,0,0,5.60577936018742e-17,0,0,0,0,0,0,0,0
8.41,8.97863734430072,0,-3.5499217328473,8.1215411372619,0,0.581194290454897,5.43123595727975,0,0.358805353517961,0,0,0,0,0,0,0,0,5.82483462393855e-17,0,0,0,0,0,0,0,0
8.42,9.06012366642996,0,-3.5440918940004,8.17565745773834,0,0.584768996930737,5.39173665793427,0,0.356116100444573,0,0,0,0,0,0,0,0,6.0482504566004e-17,0,0,0,0,0,0,0,0
8.43,9.14214914745186,0,-3.53822644454967,8.22936996108567,0,0.588316209973343,5.35046451023343,0,0.353306097063032,0,0,0,0,0,0,0,0,6.27619776307542e-17,0,0,0,0,0,0,0,0
8.44,9.22470965974457,0,-3.53232566552433,8.28266067577842,0,0.591834704825953,5.30737066453948,0,0.350371876646334,0,0,0,0,0,0,0,0,6.50884987299851e-17,0,0,0,0,0,0,0,0
8.45,9.3078008935043,0,-3.52638985037612,8.33551113452034,0,0.595323221582438,5.26240481265557,0,0.347309875811021,0,0,0,0,0,0,0,0,6.74638272562168e-17,0,0,0,0,0,0,0,0
8.46,9.3914183517143,0,-3.52041930533564,8.38790235954843,0,0.598780464213641,5.21551516575142,0,0.344116433099384,0,0,0,0,0,0,0,0,6.98897506392556e-17,0,0,0,0,0,0,0,0
8.47,9.4755573449658,0,-3.5144143497785,8.43981484771627,0,0.602205099579551,5.16664843228891,0,0.340787787561676,0,0,0,0,0,0,0,0,7.23680863855126e-17,0,0,0,0,0,0,0,0
8.48,9.56021298612863,0,-3.50837531660143,8.49122855535648,0,0.605595756427292,5.11574979594777,0,0.337320077338312,0,0,0,0,0,0,0,0,7.49006842218754e-17,0,0,0,0,0,0,0,0
8.49,9.64538018486951,0,-3.50230255260849,8.54212288292269,0,0.608951024374935,5.06276289355108,0,0.333709338242076,0,0,0,0,0,0,0,0,7.74894283509488e-17,0,0,0,0,0,0,0,0
8.5,9.73105364201541,0,-3.49619641890749,8.59247665941041,0,0.612269452881133,5.00762979299103,0,0.32995150234033,0,0,0,0,0,0,0,0,8.01362398249402e-17,0,0,0,0,0,0,0,0
8.51,9.81722784376027,0,-3.49005729131679,8.64226812655749,0,0.615549550200579,4.95029097115442,0,0.326042396537216,0,0,0,0,0,0,0,0,8.28430790460389e-17,0,0,0,0,0,0,0,0
8.52,9.90389705571245,0,-3.48388556078265,8.69147492282362,0,0.618789782325283,4.89068529184839,0,0.321977741155866,0,0,0,0,0,0,0,0,8.56119484016674e-17,0,0,0,0,0,0,0,0
8.53,9.99105531678093,0,-3.47768163380715,8.7400740671492,0,0.621988571911674,4.82874998372593,0,0.317753148520602,0,0,0,0,0,0,0,0,8.84448950436397e-17,0,0,0,0,0,0,0,0
8.54,10.078696432898,0,-3.47144593288704,8.78804194249342,0,0.625144297193523,4.76442061821159,0,0.313364121539151,0,0,0,0,0,0,0,0,9.13440138209197e-17,0,0,0,0,0,0,0,0
8.55,10.1668139705762,0,-3.46517889696341,8.83535427915158,0,0.628255290880687,4.69763108742708,0,0.308806052284843,0,0,0,0,0,0,0,0,9.43114503764117e-17,0,0,0,0,0,0,0,0
8.56,10.2554012502975,0,-3.45888098188253,8.88198613785171,0,0.631319839043678,4.62831358211685,0,0.30407422057882,0,0,0,0,0,0,0,0,9.73494044190192e-17,0,0,0,0,0,0,0,0
8.57,10.3444513397318,0,-3.45255266086784,8.92791189263041,0,0.634336179984049,4.55639856957379,0,0.299163792572245,0,0,0,0,0,0,0,0,1.00460133183066e-16,0,0,0,0,0,0,0,0
8.58,10.4339570467839,0,-3.4461944250034,8.97310521348803,0,0.63730250309061,4.48181477156473,0,0.2940698193285,0,0,0,0,0,0,0,0,1.03645955088146e-16,0,0,0,0,0,0,0,0
8.59,10.5239109124653,0,-3.43980678372872,9.0175390488229,0,0.640216947681457,4.40448914225623,0,0.288787235405403,0,0,0,0,0,0,0,0,1.06909253613458e-16,0,0,0,0,0,0,0,0
8.6,10.6143052035894,0,-3.43339026534541,9.0611856076451,0,0.643077601831829,4.32434684614001,0,0.283310857437403,0,0,0,0,0,0,0,0,1.10252481401872e-16,0,0,0,0,0,0,0,0
8.61,10.705131905288,0,-3.42694541753544,9.10401634156924,0,0.645882501187784,4.24131123595877,0,0.277635382717795,0,0,0,0,0,0,0,0,1.13678164610151e-16,0,0,0,0,0,0,0,0
8.62,10.796382713346,0,-3.42047280789149,9.14600192658666,0,0.648629627765702,4.15530383063162,0,0.27175538778092,0,0,0,0,0,0,0,0,1.17188907523122e-16,0,0,0,0,0,0,0,0
8.63,10.8880490263534,0,-3.41397302445925,9.18711224461679,0,0.651316908737603,4.06624429317984,0,0.265665326984374,0,0,0,0,0,0,0,0,1.20787397451089e-16,0,0,0,0,0,0,0,0
8.64,10.9801219376714,0,-3.40744667629206,9.22731636483779,0,0.653942215202291,3.97405040865245,0,0.259359531091212,0,0,0,0,0,0,0,0,1.24476409931354e-16,0,0,0,0,0,0,0,0
8.65,11.0725922272105,0,-3.40089439401778,9.2665825247965,0,0.656503360942322,3.8786380620518,0,0.252832205852156,0,0,0,0,0,0,0,0,1.28258814256519e-16,0,0,0,0,0,0,0,0
8.66,11.1654503530191,0,-3.39431683041828,9.30487811129755,0,0.658998101166789,3.7799212162593,0,0.246077430587803,0,0,0,0,0,0,0,0,1.32137579354181e-16,0,0,0,0,0,0,0,0
8.67,11.2586864426795,0,-3.38771466102149,9.3421696410718,0,0.661424131239932,3.67781188996088,0,0.239089156770825,0,0,0,0,0,0,0,0,1.36115780044766e-16,0,0,0,0,0,0,0,0
8.68,11.3522902845095,0,-3.38108858470627,9.37842274122406,0,0.663779085395573,3.57222013557278,0,0.231861206608179,0,0,0,0,0,0,0,0,1.401966037066e-16,0,0,0,0,0,0,0,0
8.69,11.4462513185676,0,-3.37443932432021,9.41360212945991,0,0.666060535437366,3.46305401716701,0,0.224387271623312,0,0,0,0,0,0,0,0,1.44383357379913e-16,0,0,0,0,0,0,0,0
8.7,11.5405586274589,0,-3.36776762731047,9.44767159409201,0,0.668265989424875,3.35021958839712,0,0.216660911238368,0,0,0,0,0,0,0,0,1.48679475344323e-16,0,0,0,0,0,0,0,0
8.71,11.6352009269409,0,-3.36107426636789,9.48059397382546,0,0.67039289034547,3.23362087042373,0,0.208675551356394,0,0,0,0,0,0,0,0,1.53088527207485e-16,0,0,0,0,0,0,0,0
8.72,11.7301665563247,0,-3.35436004008435,9.51233113732253,0,0.67243861477205,3.11315982984014,0,0.200424482943545,0,0,0,0,0,0,0,0,1.57614226546081e-16,0,0,0,0,0,0,0,0
8.73,11.8254434686721,0,-3.34762577362374,9.54284396254659,0,0.674400471506584,2.98873635659806,0,0.191900860611289,0,0,0,0,0,0,0,0,1.62260440144165e-16,0,0,0,0,0,0,0,0
8.74,11.9210192207841,0,-3.34087231940649,9.57209231588539,0,0.676275700209474,2.86024824193305,0,0.183097701198616,0,0,0,0,0,0,0,0,1.67031197878127e-16,0,0,0,0,0,0,0,0
8.75,12.0168809629797,0,-3.33410055780788,9.60003503105343,0,0.678061470014741,2.7275911562904,0,0.174007882354244,0,0,0,0,0,0,0,0,1.71930703302244e-16,0,0,0,0,0,0,0,0
8.76,12.1130154286632,0,-3.32731139787034,9.62662988777376,0,0.679754878131036,2.59065862725046,0,0.16462414111882,0,0,0,0,0,0,0,0,1.76963344994059e-16,0,0,0,0,0,0,0,0
8.77,12.2094089236762,0,-3.32050577802969,9.65183359023892,0,0.681352948428468,2.44934201745449,0,0.154939072507133,0,0,0,0,0,0,0,0,1.82133708724547e-16,0,0,0,0,0,0,0,0
8.78,12.3060473154345,0,-3.31368466685569,9.6756017453512,0,0.682852630011257,2.30353050253013,0,0.144945128090313,0,0,0,0,0,0,0,0,1.87446590524576e-16,0,0,0,0,0,0,0,0
8.79,12.4029160218444,0,-3.30684906380689,9.69788884074213,0,0.684250795776209,2.15311104901714,0,0.134634614578043,0,0,0,0,0,0,0,0,1.92907010726303e-16,0,0,0,0,0,0,0,0
8.8,12.5000000000001,0,-3.29999999999998,9.7186482225712,0,0.685544240957012,1.99796839229293,0,0.123999692400763,0,0,0,0,0,0,0,0,1.98520229066162e-16,0,0,0,0,0,0,0,0
8.81,12.5972837821431,0,-3.29313853571603,9.73785103585547,0,0.686730990513893,1.84365796191054,0,0.113423921766227,0,0,0,0,0,0,0,0,1.90102055740889e-16,0,0,0,0,0,0,0,0
8.82,12.6947519812079,0,-3.28626572549779,9.75554183296419,0,0.687814136302599,1.69548345569297,0,0.103273264364686,0,0,0,0,0,0,0,0,1.82360563004737e-16,0,0,0,0,0,0,0,0
8.83,12.7923897757306,0,-3.27938258468971,9.77177955086614,0,0.688797761222776,1.55296328866838,0,0.0935142730553582,0,0,0,0,0,0,0,0,1.75265847127095e-16,0,0,0,0,0,0,0,0
8.84,12.8901829098239,0,-3.27249008945976,9.78661839639121,0,0.689685619658122,1.41563298036263,0,0.0841146891631641,0,0,0,0,0,0,0,0,1.68789331116078e-16,0,0,0,0,0,0,0,0
8.85,12.9881176467272,0,-3.26558918002536,9.80010801614615,0,0.690481149282519,1.28304492898015,0,0.0750434267842962,0,0,0,0,0,0,0,0,1.62903657109591e-16,0,0,0,0,0,0,0,0
8.86,13.0861807240441,0,-3.25868076376215,9.81229366417221,0,0.691187482709276,1.15476818558532,0,0.0662705570918976,0,0,0,0,0,0,0,0,1.57582590423746e-16,0,0,0,0,0,0,0,0
8.87,13.184359310646,0,-3.25176571819699,9.8232163673447,0,0.691807458983421,1.0303882282837,0,0.0577672926417428,0,0,0,0,0,0,0,0,1.52800933980215e-16,0,0,0,0,0,0,0,0
8.88,13.2826409652179,0,-3.24484489388684,9.83291308851425,0,0.692343634917066,0.909506736403396,0,0.0495059716779189,0,0,0,0,0,0,0,0,1.48534451978081e-16,0,0,0,0,0,0,0,0
8.89,13.3810135964246,0,-3.23791911718504,9.84141688738999,0,0.692798296267806,0.791741364676348,0,0.041460042438506,0,0,0,0,0,0,0,0,1.44759801800989e-16,0,0,0,0,0,0,0,0
8.9,13.4794654246741,0,-3.23098919289666,9.84875707916448,0,0.693173468760198,0.676725517419606,0,0.0336040474612564,0,0,0,0,0,0,0,0,1.41454473259823e-16,0,0,0,0,0,0,0,0
8.91,13.577984945456,0,-3.22405590682435,9.85495939088045,0,0.693470928950281,0.564108122716729,0,0.0259136078892816,0,0,0,0,0,0,0,0,1.38596734367003e-16,0,0,0,0,0,0,0,0
8.92,13.6765608942328,0,-3.21712002820635,9.86004611553942,0,0.693692214933157,0.453553406598964,0,0.0183654077767238,0,0,0,0,0,0,0,0,1.36165582922746e-16,0,0,0,0,0,0,0,0
8.93,13.7751822128606,0,-3.21018231204826,9.86403626395199,0,0.693838636893636,0.344740667226641,0,0.0109371783944428,0,0,0,0,0,0,0,0,1.3414070326806e-16,0,0,0,0,0,0,0,0
8.94,13.8738380175167,0,-3.20324350134997,9.86694571433017,0,0.693911287499922,0.237364049070449,0,0.00360768253569523,0,0,0,0,0,0,0,0,1.32502427625039e-16,0,0,0,0,0,0,0,0
8.95,13.9725175681125,0,-3.19630432922957,9.86878735962126,0,0.693911052140373,0.131132317092753,0,-0.00364330117818487,0,0,0,0,0,0,0,0,1.31231701503588e-16,0,0,0,0,0,0,0,0
8.96,14.0712102391677,0,-3.18936552094561,9.86957125258375,0,0.693838619003309,0.0257686309288925,0,-0.0108349939921052,0,0,0,0,0,0,0,0,1.30310052705808e-16,0,0,0,0,0,0,0,0
8.97,14.1699054921251,0,-3.18242779581934,9.86930474860495,0,0.693694488999874,-0.0789896809315056,0,-0.0179856327115345,0,0,0,0,0,9.80154756413948e-19,0,0,1.29735252982287e-16,0,0,0,0,0,0,0,0
8.98,14.2685928490806,0,-3.17549186905852,9.86799264626042,0,0.693478985529964,-0.183391346963224,0,-0.0251124853968217,0,0,0,0,0,2.27594034674261e-18,0,0,1.29527439885545e-16,0,0,0,0,0,0,0,0
8.99,14.3672618679095,0,-3.16855845348436,9.86563732561521,0,0.693192264091202,-0.28767137842417,0,-0.0322318670575167,0,0,0,0,0,3.57093841143707e-18,0,0,1.29671267113523e-16,0,0,0,0,0,0,0,0
9,14.4659021187627,0,-3.16162826116319,9.86223888426702,0,0.692834321730979,-0.392051295173985,0,-0.0393591553466844,0,0,0,0,0,4.86831001936412e-18,0,0,1.30150742261605e-16,0,0,0,0,0,0,0,0
9.01,14.564503161913,0,-3.15470200494429,9.85779527113098,0,0.692405006341541,-0.496739351492861,0,-0.0465088062552315,0,0,0,0,0,6.17105793014172e-18,0,0,1.30950845096532e-16,0,0,0,0,0,0,0,0
9.02,14.6630545269282,0,-3.14778039990565,9.85230241796643,0,0.691904025798147,-0.601930761900149,0,-0.0536943698062207,0,0,0,0,0,7.48203363637206e-18,0,0,1.32057482513198e-16,0,0,0,0,0,0,0,0
9.03,14.7615456931474,0,-3.14086416470913,9.84575436864541,0,0.691330956940268,-0.707807926973081,0,-0.0609285057491915,0,0,0,0,0,8.80394411360848e-18,0,0,1.33457449004366e-16,0,0,0,0,0,0,0,0
9.04,14.859966071439,0,-3.13395402286652,9.83814340616298,0,0.690685254395857,-0.814540659165454,0,-0.0682229992544792,0,0,0,0,0,1.01393583102017e-17,0,0,1.35138391913283e-16,0,0,0,0,0,0,0,0
9.05,14.9583049872179,0,-3.12705070391822,9.82946017738937,0,0.689966259248665,-0.92228640862633,0,-0.0755887766075342,0,0,0,0,0,1.14907134047856e-17,0,0,1.3708878082521e-16,0,0,0,0,0,0,0,0
9.06,15.0565516646981,0,-3.12015494452598,9.81969381556394,0,0.68917320754862,-1.03119048901875,0,-0.0830359209032428,0,0,0,0,0,1.2860320855284e-17,0,0,1.39297880531187e-16,0,0,0,0,0,0,0,0
9.07,15.1546952123602,0,-3.11326748948136,9.80883206053092,0,0.688305238665262,-1.14138630333833,0,-0.0905736877402407,0,0,0,0,0,1.42503722598984e-17,0,0,1.41755727067026e-16,0,0,0,0,0,0,0,0
9.08,15.2527246096083,0,-3.1063890926314,9.79686137671703,0,0.687361403484232,-1.25299556973212,0,-0.0982105209152408,0,0,0,0,0,1.56629450475338e-17,0,0,1.44453106393296e-16,0,0,0,0,0,0,0,0
9.09,15.3506286945972,0,-3.09952051772314,9.78376706885084,0,0.686340672446821,-1.36612854731715,0,-0.105954068117347,0,0,0,0,0,1.7100008012479e-17,0,0,1.47381535338634e-16,0,0,0,0,0,0,0,0
9.1,15.448396153204,0,-3.09266253916852,9.76953339542399,0,0.685241943432573,-1.48088426199921,0,-0.113811196622374,0,0,0,0,0,1.85634267058699e-17,0,0,1.50533244479806e-16,0,0,0,0,0,0,0,0
9.11,15.5460155091238,0,-3.08581594273124,9.7541436798942,0,0.684064049484949,-1.59735073229148,0,-0.121788008987167,0,0,0,0,0,2.00549686944704e-17,0,0,1.53901162677923e-16,0,0,0,0,0,0,0,0
9.12,15.643475115066,0,-3.07898152613714,9.73758041963013,0,0.682805766380042,-1.71560519513331,0,-0.129889858743923,0,0,0,0,0,2.15763086955884e-17,0,0,1.57478903031678e-16,0,0,0,0,0,0,0,0
9.13,15.7407631450288,0,-3.07216009960969,9.71982539259799,0,0.681465820038354,-1.83571433170879,0,-0.138121366094507,0,0,0,0,0,2.31290335954811e-17,0,0,1.61260750045773e-16,0,0,0,0,0,0,0,0
9.14,15.837867587629,0,-3.06535248633215,9.70085976179001,0,0.680042893779626,-1.95773449326558,0,-0.146486433604772,0,0,0,0,0,2.47146473573561e-17,0,0,1.65241647846211e-16,0,0,0,0,0,0,0,0
9.15,15.9347762404651,0,-3.05855952283793,9.68066417739472,0,0.678535635420729,-2.08171192693351,0,-0.154988261898882,0,0,0,0,0,2.63345758240328e-17,0,0,1.69417189304192e-16,0,0,0,0,0,0,0,0
9.16,16.0314767054909,0,-3.0517820593308,9.65921887670903,0,0.676942664216607,-2.20768300154327,0,-0.163629365353621,0,0,0,0,0,2.7990171419463e-17,0,0,1.73783605957228e-16,0,0,0,0,0,0,0,0
9.17,16.1279563853763,0,-3.04502095993648,9.63650378179214,0,0.67526257764428,-2.33567443344517,0,-0.172411587792726,0,0,0,0,0,2.96827177526098e-17,0,0,1.78337758640133e-16,0,0,0,0,0,0,0,0
9.18,16.2242024808341,0,-3.0382771028871,9.61249859486121,0,0.673493958029903,-2.46570351232779,0,-0.181336118181197,0,0,0,0,0,3.1413434126616e-17,0,0,1.83077128759877e-16,0,0,0,0,0,0,0,0
9.19,16.3202019888891,0,-3.03155138064027,9.58718289142894,0,0.671635379018882,-2.59777832703669,0,-0.190403506319619,0,0,0,0,0,3.3183479955765e-17,0,0,1.87999810167297e-16,0,0,0,0,0,0,0,0
9.2,16.4159417020674,0,-3.0248446999342,9.56053621118285,0,0.669685411889046,-2.73189799139307,0,-0.199613678538483,0,0,0,0,0,3.49939590924125e-17,0,0,1.93104501595416e-16,0,0,0,0,0,0,0,0
9.21,16.5114082084828,0,-3.01815798178042,9.53253814660649,0,0.667642631706875,-2.86805287001251,0,-0.208965953392499,0,0,0,0,0,3.68459240658436e-17,0,0,1.98390499648954e-16,0,0,0,0,0,0,0,0
9.22,16.606587892799,0,-3.0114921613958,9.50316842934235,0,0.665505623326791,-3.00622480412363,0,-0.218459057354925,0,0,0,0,0,3.87403802348704e-17,0,0,2.03857692342591e-16,0,0,0,0,0,0,0,0
9.23,16.7014669380431,0,-3.0048481880753,9.47240701429665,0,0.663272987233496,-3.14638733738679,0,-0.228091140511876,0,0,0,0,0,4.06782898559243e-17,0,0,2.0950655319697e-16,0,0,0,0,0,0,0,0
9.24,16.7960313282497,0,-2.99822702500716,9.44023416148596,0,0.660943345227372,-3.28850594171283,0,-0.237859792256653,0,0,0,0,0,4.26605760683986e-17,0,0,2.15338135911386e-16,0,0,0,0,0,0,0,0
9.25,16.8902668519113,0,-2.9916296490319,9.40663051562557,0,0.658515345952942,-3.43253824308162,0,-0.247762056984052,0,0,0,0,0,4.46881267990489e-17,0,0,2.21354069640767e-16,0,0,0,0,0,0,0,0
9.26,16.9841591062148,0,-2.98505705034695,9.3715771834597,0,0.655987670270379,-3.57843424736095,0,-0.257794449784692,0,0,0,0,0,4.67617985873754e-17,0,0,2.27556554912169e-16,0,0,0,0,0,0,0,0
9.27,17.0776935020379,0,-2.97851023215827,9.33505580883357,0,0.653359036470078,-3.72613656612509,0,-0.267952972139331,0,0,0,0,0,4.88824203340374e-17,0,0,2.33948360222497e-16,0,0,0,0,0,0,0,0
9.28,17.1708552696868,0,-2.97199021028062,9.29704864550718,0,0.650628205330282,-3.87558064247354,0,-0.278233127613185,0,0,0,0,0,5.10507969745461e-17,0,0,2.40532819365001e-16,0,0,0,0,0,0,0,0
9.29,17.2636294653499,0,-2.96549801268804,9.25753862771103,0,0.647793985017767,-4.02669497684968,0,-0.288629937550247,0,0,0,0,0,5.32677130806741e-17,0,0,2.47313829537026e-16,0,0,0,0,0,0,0,0
9.3,17.3560009782455,0,-2.95903467901614,9.21650943844352,0,0.644855235831583,-4.17940135285951,0,-0.299137956767607,0,0,0,0,0,5.55339363922563e-17,0,0,2.54295850286008e-16,0,0,0,0,0,0,0,0
9.31,17.4479545384422,0,-2.95260126001772,9.1739455755103,0,0.64181087478985,-4.33361506309034,0,-0.309751289249772,0,0,0,0,0,5.78502212822985e-17,0,0,2.61483903354594e-16,0,0,0,0,0,0,0,0
9.32,17.539474725327,0,-2.94619881697325,9.12983241530531,0,0.638659880059613,-4.48924513492937,0,-0.320463603842981,0,0,0,0,0,6.02173121585741e-17,0,0,2.68883573489421e-16,0,0,0,0,0,0,0,0
9.33,17.6305459767014,0,-2.93982842105792,9.08415627433371,0,0.635401295229752,-4.64619455638258,0,-0.33126814994953,0,0,0,0,0,6.26359468051657e-17,0,0,2.765010102814e-16,0,0,0,0,0,0,0,0
9.34,17.72115259848,0,-2.93349115266673,9.0369044684766,0,0.632034233426952,-4.80436050189329,0,-0.34215777322209,0,0,0,0,0,6.51068596676824e-17,0,0,2.84342931108511e-16,0,0,0,0,0,0,0,0
9.35,17.811278774972,0,-2.92718810069914,8.98806536999756,0,0.628557881274725,-4.96363455816087,0,-0.353124931258022,0,0,0,0,0,6.76307850861854e-17,0,0,2.92416625255286e-16,0,0,0,0,0,0,0,0
9.36,17.9009085797199,0,-2.92092036180499,8.93762846229094,0,0.624971502695496,-5.12390294995948,0,-0.364161709293703,0,0,0,0,0,7.0208460480143e-17,0,0,3.00729959286223e-16,0,0,0,0,0,0,0,0
9.37,17.9900259868755,0,-2.91468903959315,8.88558439237212,0,0.621274442555734,-5.28504676595669,0,-0.375259835898838,0,0,0,0,0,7.28406294900437e-17,0,0,3.09291383753703e-16,0,0,0,0,0,0,0,0
9.38,18.0786148830893,0,-2.9084952438045,8.83192502110938,0,0.617466130154154,-5.44694218453225,0,-0.386410698670786,0,0,0,0,0,7.5528045080598e-17,0,0,3.18109941324351e-16,0,0,0,0,0,0,0,0
9.39,18.1666590798902,0,-2.90234008945084,8.77664347119777,0,0.613546082552966,-5.60946069959673,0,-0.397605359928873,0,0,0,0,0,7.82714726107758e-17,0,0,3.27195276411565e-16,0,0,0,0,0,0,0,0
9.4,18.2541423265351,0,-2.89622469592121,8.71973417287463,0,0.609513907752183,-5.77246934641027,0,-0.408834572408719,0,0,0,0,0,8.1071692876241e-17,0,0,3.36557646405978e-16,0,0,0,0,0,0,0,0
9.41,18.3410483233024,0,-2.89015018605737,8.66119290737708,0,0.605369307706988,-5.93583092740115,0,-0.420088794956545,0,0,0,0,0,8.39295051300629e-17,0,0,3.46207934600102e-16,0,0,0,0,0,0,0,0
9.42,18.4273607352111,0,-2.88411768519971,8.60101684814117,0,0.601112081188155,-6.09940423798465,0,-0.431358208223508,0,0,0,0,0,8.68457300879258e-17,0,0,3.56157664908479e-16,0,0,0,0,0,0,0,0
9.43,18.5130632061383,0,-2.87812832020556,8.53920459974297,0,0.59674212648553,-6.26304429238163,0,-0.442632730360007,0,0,0,0,0,8.98212129243763e-17,0,0,3.66419018490161e-16,0,0,0,0,0,0,0,0
9.44,18.5981393733165,0,-2.87218321844104,8.47575623458139,0,0.592259443954564,-6.42660254943727,0,-0.45390203271001,0,0,0,0,0,9.28568262670107e-17,0,0,3.77004852386683e-16,0,0,0,0,0,0,0,0
